date,location,location_type,location_code,location_code_type,data_type,value
2020-05-13,AR,state,05,fips_code,hospitalized_increase,12
2020-05-13,AR,state,05,fips_code,negative_increase,2771
2020-05-13,AR,state,05,fips_code,positive_increase,0
2020-05-13,AR,state,05,fips_code,total_test_results_increase,2771
2020-05-13,AS,state,60,fips_code,positive,0
2020-05-13,AS,state,60,fips_code,negative,105
2020-05-13,AS,state,60,fips_code,pending,NA
2020-05-13,AS,state,60,fips_code,hospitalized_currently,NA
2020-05-13,AS,state,60,fips_code,hospitalized_cumulative,NA
2020-05-13,AS,state,60,fips_code,in_icu_currently,NA
2020-05-13,AS,state,60,fips_code,in_icu_cumulative,NA
2020-05-13,AS,state,60,fips_code,on_ventilator_currently,NA
2020-05-13,AS,state,60,fips_code,on_ventilator_cumulative,NA
2020-05-13,AS,state,60,fips_code,recovered,NA
2020-05-13,AS,state,60,fips_code,death,0
2020-05-13,AS,state,60,fips_code,hospitalized,NA
2020-05-13,AS,state,60,fips_code,total,105
2020-05-13,AS,state,60,fips_code,total_test_results,105
2020-05-13,AS,state,60,fips_code,death_increase,0
2020-05-13,AS,state,60,fips_code,hospitalized_increase,0
2020-05-13,AS,state,60,fips_code,negative_increase,0
2020-05-13,AS,state,60,fips_code,positive_increase,0
2020-05-13,AS,state,60,fips_code,total_test_results_increase,0
2020-05-13,AZ,state,04,fips_code,positive,12176
2020-05-13,AZ,state,04,fips_code,negative,115574
2020-05-13,AZ,state,04,fips_code,pending,NA
2020-05-13,AZ,state,04,fips_code,hospitalized_currently,755
2020-05-13,AZ,state,04,fips_code,hospitalized_cumulative,1590
2020-05-13,AZ,state,04,fips_code,in_icu_currently,292
2020-05-13,AZ,state,04,fips_code,in_icu_cumulative,NA
2020-05-13,AZ,state,04,fips_code,on_ventilator_currently,191
2020-05-13,AZ,state,04,fips_code,on_ventilator_cumulative,NA
2020-05-13,AZ,state,04,fips_code,recovered,2979
2020-05-13,AZ,state,04,fips_code,death,594
2020-05-13,AZ,state,04,fips_code,hospitalized,1590
2020-05-13,AZ,state,04,fips_code,total,127750
2020-05-13,AZ,state,04,fips_code,total_test_results,127750
2020-05-13,AZ,state,04,fips_code,death_increase,32
2020-05-13,AZ,state,04,fips_code,hospitalized_increase,26
2020-05-13,AZ,state,04,fips_code,negative_increase,4468
2020-05-13,AZ,state,04,fips_code,positive_increase,440
2020-05-13,AZ,state,04,fips_code,total_test_results_increase,4908
2020-05-13,CA,state,06,fips_code,positive,71141
2020-05-13,CA,state,06,fips_code,negative,994451
2020-05-13,CA,state,06,fips_code,pending,NA
2020-05-13,CA,state,06,fips_code,hospitalized_currently,4545
2020-05-13,CA,state,06,fips_code,hospitalized_cumulative,NA
2020-05-13,CA,state,06,fips_code,in_icu_currently,1314
2020-05-13,CA,state,06,fips_code,in_icu_cumulative,NA
2020-05-13,CA,state,06,fips_code,on_ventilator_currently,NA
2020-05-13,CA,state,06,fips_code,on_ventilator_cumulative,NA
2020-05-13,CA,state,06,fips_code,recovered,NA
2020-05-13,CA,state,06,fips_code,death,2934
2020-05-13,CA,state,06,fips_code,hospitalized,NA
2020-05-13,CA,state,06,fips_code,total,1065592
2020-05-13,CA,state,06,fips_code,total_test_results,1065592
2020-05-13,CA,state,06,fips_code,death_increase,87
2020-05-13,CA,state,06,fips_code,hospitalized_increase,0
2020-05-13,CA,state,06,fips_code,negative_increase,30463
2020-05-13,CA,state,06,fips_code,positive_increase,1759
2020-05-13,CA,state,06,fips_code,total_test_results_increase,32222
2020-05-13,CO,state,08,fips_code,positive,20157
2020-05-13,CO,state,08,fips_code,negative,91093
2020-05-13,CO,state,08,fips_code,pending,NA
2020-05-13,CO,state,08,fips_code,hospitalized_currently,688
2020-05-13,CO,state,08,fips_code,hospitalized_cumulative,3695
2020-05-13,CO,state,08,fips_code,in_icu_currently,NA
2020-05-13,CO,state,08,fips_code,in_icu_cumulative,NA
2020-05-13,CO,state,08,fips_code,on_ventilator_currently,NA
2020-05-13,CO,state,08,fips_code,on_ventilator_cumulative,NA
2020-05-13,CO,state,08,fips_code,recovered,3171
2020-05-13,CO,state,08,fips_code,death,1009
2020-05-13,CO,state,08,fips_code,hospitalized,3695
2020-05-13,CO,state,08,fips_code,total,111250
2020-05-13,CO,state,08,fips_code,total_test_results,111250
2020-05-13,CO,state,08,fips_code,death_increase,22
2020-05-13,CO,state,08,fips_code,hospitalized_increase,32
2020-05-13,CO,state,08,fips_code,negative_increase,2315
2020-05-13,CO,state,08,fips_code,positive_increase,278
2020-05-13,CO,state,08,fips_code,total_test_results_increase,2593
2020-05-13,CT,state,09,fips_code,positive,34855
2020-05-13,CT,state,09,fips_code,negative,108088
2020-05-13,CT,state,09,fips_code,pending,NA
2020-05-13,CT,state,09,fips_code,hospitalized_currently,1158
2020-05-13,CT,state,09,fips_code,hospitalized_cumulative,9389
2020-05-13,CT,state,09,fips_code,in_icu_currently,NA
2020-05-13,CT,state,09,fips_code,in_icu_cumulative,NA
2020-05-13,CT,state,09,fips_code,on_ventilator_currently,NA
2020-05-13,CT,state,09,fips_code,on_ventilator_cumulative,NA
2020-05-13,CT,state,09,fips_code,recovered,5413
2020-05-13,CT,state,09,fips_code,death,3125
2020-05-13,CT,state,09,fips_code,hospitalized,9389
2020-05-13,CT,state,09,fips_code,total,142943
2020-05-13,CT,state,09,fips_code,total_test_results,142943
2020-05-13,CT,state,09,fips_code,death_increase,84
2020-05-13,CT,state,09,fips_code,hospitalized_increase,0
2020-05-13,CT,state,09,fips_code,negative_increase,3997
2020-05-13,CT,state,09,fips_code,positive_increase,522
2020-05-13,CT,state,09,fips_code,total_test_results_increase,4519
2020-05-13,DC,state,11,fips_code,positive,6584
2020-05-13,DC,state,11,fips_code,negative,25074
2020-05-13,DC,state,11,fips_code,pending,NA
2020-05-13,DC,state,11,fips_code,hospitalized_currently,423
2020-05-13,DC,state,11,fips_code,hospitalized_cumulative,NA
2020-05-13,DC,state,11,fips_code,in_icu_currently,NA
2020-05-13,DC,state,11,fips_code,in_icu_cumulative,NA
2020-05-13,DC,state,11,fips_code,on_ventilator_currently,82
2020-05-13,DC,state,11,fips_code,on_ventilator_cumulative,NA
2020-05-13,DC,state,11,fips_code,recovered,934
2020-05-13,DC,state,11,fips_code,death,350
2020-05-13,DC,state,11,fips_code,hospitalized,NA
2020-05-13,DC,state,11,fips_code,total,31658
2020-05-13,DC,state,11,fips_code,total_test_results,31658
2020-05-13,DC,state,11,fips_code,death_increase,14
2020-05-13,DC,state,11,fips_code,hospitalized_increase,0
2020-05-13,DC,state,11,fips_code,negative_increase,509
2020-05-13,DC,state,11,fips_code,positive_increase,99
2020-05-13,DC,state,11,fips_code,total_test_results_increase,608
2020-05-13,DE,state,10,fips_code,positive,6952
2020-05-13,DE,state,10,fips_code,negative,27801
2020-05-13,DE,state,10,fips_code,pending,NA
2020-05-13,DE,state,10,fips_code,hospitalized_currently,282
2020-05-13,DE,state,10,fips_code,hospitalized_cumulative,NA
2020-05-13,DE,state,10,fips_code,in_icu_currently,NA
2020-05-13,DE,state,10,fips_code,in_icu_cumulative,NA
2020-05-13,DE,state,10,fips_code,on_ventilator_currently,NA
2020-05-13,DE,state,10,fips_code,on_ventilator_cumulative,NA
2020-05-13,DE,state,10,fips_code,recovered,2942
2020-05-13,DE,state,10,fips_code,death,247
2020-05-13,DE,state,10,fips_code,hospitalized,NA
2020-05-13,DE,state,10,fips_code,total,34753
2020-05-13,DE,state,10,fips_code,total_test_results,34753
2020-05-13,DE,state,10,fips_code,death_increase,10
2020-05-13,DE,state,10,fips_code,hospitalized_increase,0
2020-05-13,DE,state,10,fips_code,negative_increase,1251
2020-05-13,DE,state,10,fips_code,positive_increase,211
2020-05-13,DE,state,10,fips_code,total_test_results_increase,1462
2020-05-13,FL,state,12,fips_code,positive,42402
2020-05-13,FL,state,12,fips_code,negative,552361
2020-05-13,FL,state,12,fips_code,pending,1191
2020-05-13,FL,state,12,fips_code,hospitalized_currently,NA
2020-05-13,FL,state,12,fips_code,hospitalized_cumulative,7835
2020-05-13,FL,state,12,fips_code,in_icu_currently,NA
2020-05-13,FL,state,12,fips_code,in_icu_cumulative,NA
2020-05-13,FL,state,12,fips_code,on_ventilator_currently,NA
2020-05-13,FL,state,12,fips_code,on_ventilator_cumulative,NA
2020-05-13,FL,state,12,fips_code,recovered,NA
2020-05-13,FL,state,12,fips_code,death,1898
2020-05-13,FL,state,12,fips_code,hospitalized,7835
2020-05-13,FL,state,12,fips_code,total,595954
2020-05-13,FL,state,12,fips_code,total_test_results,594763
2020-05-13,FL,state,12,fips_code,death_increase,49
2020-05-13,FL,state,12,fips_code,hospitalized_increase,181
2020-05-13,FL,state,12,fips_code,negative_increase,14680
2020-05-13,FL,state,12,fips_code,positive_increase,479
2020-05-13,FL,state,12,fips_code,total_test_results_increase,15159
2020-05-13,GA,state,13,fips_code,positive,35332
2020-05-13,GA,state,13,fips_code,negative,238572
2020-05-13,GA,state,13,fips_code,pending,NA
2020-05-13,GA,state,13,fips_code,hospitalized_currently,NA
2020-05-13,GA,state,13,fips_code,hospitalized_cumulative,6259
2020-05-13,GA,state,13,fips_code,in_icu_currently,NA
2020-05-13,GA,state,13,fips_code,in_icu_cumulative,1494
2020-05-13,GA,state,13,fips_code,on_ventilator_currently,NA
2020-05-13,GA,state,13,fips_code,on_ventilator_cumulative,NA
2020-05-13,GA,state,13,fips_code,recovered,NA
2020-05-13,GA,state,13,fips_code,death,1505
2020-05-13,GA,state,13,fips_code,hospitalized,6259
2020-05-13,GA,state,13,fips_code,total,273904
2020-05-13,GA,state,13,fips_code,total_test_results,273904
2020-05-13,GA,state,13,fips_code,death_increase,44
2020-05-13,GA,state,13,fips_code,hospitalized_increase,129
2020-05-13,GA,state,13,fips_code,negative_increase,11028
2020-05-13,GA,state,13,fips_code,positive_increase,697
2020-05-13,GA,state,13,fips_code,total_test_results_increase,11725
2020-05-13,GU,state,66,fips_code,positive,152
2020-05-13,GU,state,66,fips_code,negative,4110
2020-05-13,GU,state,66,fips_code,pending,NA
2020-05-13,GU,state,66,fips_code,hospitalized_currently,NA
2020-05-13,GU,state,66,fips_code,hospitalized_cumulative,NA
2020-05-13,GU,state,66,fips_code,in_icu_currently,NA
2020-05-13,GU,state,66,fips_code,in_icu_cumulative,NA
2020-05-13,GU,state,66,fips_code,on_ventilator_currently,NA
2020-05-13,GU,state,66,fips_code,on_ventilator_cumulative,NA
2020-05-13,GU,state,66,fips_code,recovered,124
2020-05-13,GU,state,66,fips_code,death,5
2020-05-13,GU,state,66,fips_code,hospitalized,NA
2020-05-13,GU,state,66,fips_code,total,4262
2020-05-13,GU,state,66,fips_code,total_test_results,4262
2020-05-13,GU,state,66,fips_code,death_increase,0
2020-05-13,GU,state,66,fips_code,hospitalized_increase,0
2020-05-13,GU,state,66,fips_code,negative_increase,171
2020-05-13,GU,state,66,fips_code,positive_increase,0
2020-05-13,GU,state,66,fips_code,total_test_results_increase,171
2020-05-13,HI,state,15,fips_code,positive,635
2020-05-13,HI,state,15,fips_code,negative,37730
2020-05-13,HI,state,15,fips_code,pending,NA
2020-05-13,HI,state,15,fips_code,hospitalized_currently,NA
2020-05-13,HI,state,15,fips_code,hospitalized_cumulative,81
2020-05-13,HI,state,15,fips_code,in_icu_currently,NA
2020-05-13,HI,state,15,fips_code,in_icu_cumulative,NA
2020-05-13,HI,state,15,fips_code,on_ventilator_currently,NA
2020-05-13,HI,state,15,fips_code,on_ventilator_cumulative,NA
2020-05-13,HI,state,15,fips_code,recovered,563
2020-05-13,HI,state,15,fips_code,death,17
2020-05-13,HI,state,15,fips_code,hospitalized,81
2020-05-13,HI,state,15,fips_code,total,38365
2020-05-13,HI,state,15,fips_code,total_test_results,38365
2020-05-13,HI,state,15,fips_code,death_increase,0
2020-05-13,HI,state,15,fips_code,hospitalized_increase,0
2020-05-13,HI,state,15,fips_code,negative_increase,425
2020-05-13,HI,state,15,fips_code,positive_increase,1
2020-05-13,HI,state,15,fips_code,total_test_results_increase,426
2020-05-13,IA,state,19,fips_code,positive,13289
2020-05-13,IA,state,19,fips_code,negative,72430
2020-05-13,IA,state,19,fips_code,pending,NA
2020-05-13,IA,state,19,fips_code,hospitalized_currently,388
2020-05-13,IA,state,19,fips_code,hospitalized_cumulative,NA
2020-05-13,IA,state,19,fips_code,in_icu_currently,133
2020-05-13,IA,state,19,fips_code,in_icu_cumulative,NA
2020-05-13,IA,state,19,fips_code,on_ventilator_currently,101
2020-05-13,IA,state,19,fips_code,on_ventilator_cumulative,NA
2020-05-13,IA,state,19,fips_code,recovered,5954
2020-05-13,IA,state,19,fips_code,death,306
2020-05-13,IA,state,19,fips_code,hospitalized,NA
2020-05-13,IA,state,19,fips_code,total,85719
2020-05-13,IA,state,19,fips_code,total_test_results,85719
2020-05-13,IA,state,19,fips_code,death_increase,17
2020-05-13,IA,state,19,fips_code,hospitalized_increase,0
2020-05-13,IA,state,19,fips_code,negative_increase,4054
2020-05-13,IA,state,19,fips_code,positive_increase,377
2020-05-13,IA,state,19,fips_code,total_test_results_increase,4431
2020-05-13,ID,state,16,fips_code,positive,2293
2020-05-13,ID,state,16,fips_code,negative,30835
2020-05-13,ID,state,16,fips_code,pending,NA
2020-05-13,ID,state,16,fips_code,hospitalized_currently,NA
2020-05-13,ID,state,16,fips_code,hospitalized_cumulative,214
2020-05-13,ID,state,16,fips_code,in_icu_currently,NA
2020-05-13,ID,state,16,fips_code,in_icu_cumulative,88
2020-05-13,ID,state,16,fips_code,on_ventilator_currently,NA
2020-05-13,ID,state,16,fips_code,on_ventilator_cumulative,NA
2020-05-13,ID,state,16,fips_code,recovered,1536
2020-05-13,ID,state,16,fips_code,death,69
2020-05-13,ID,state,16,fips_code,hospitalized,214
2020-05-13,ID,state,16,fips_code,total,33128
2020-05-13,ID,state,16,fips_code,total_test_results,33128
2020-05-13,ID,state,16,fips_code,death_increase,-1
2020-05-13,ID,state,16,fips_code,hospitalized_increase,4
2020-05-13,ID,state,16,fips_code,negative_increase,390
2020-05-13,ID,state,16,fips_code,positive_increase,33
2020-05-13,ID,state,16,fips_code,total_test_results_increase,423
2020-05-13,IL,state,17,fips_code,positive,84698
2020-05-13,IL,state,17,fips_code,negative,404661
2020-05-13,IL,state,17,fips_code,pending,NA
2020-05-13,IL,state,17,fips_code,hospitalized_currently,4563
2020-05-13,IL,state,17,fips_code,hospitalized_cumulative,NA
2020-05-13,IL,state,17,fips_code,in_icu_currently,1208
2020-05-13,IL,state,17,fips_code,in_icu_cumulative,NA
2020-05-13,IL,state,17,fips_code,on_ventilator_currently,714
2020-05-13,IL,state,17,fips_code,on_ventilator_cumulative,NA
2020-05-13,IL,state,17,fips_code,recovered,NA
2020-05-13,IL,state,17,fips_code,death,3792
2020-05-13,IL,state,17,fips_code,hospitalized,NA
2020-05-13,IL,state,17,fips_code,total,489359
2020-05-13,IL,state,17,fips_code,total_test_results,489359
2020-05-13,IL,state,17,fips_code,death_increase,191
2020-05-13,IL,state,17,fips_code,hospitalized_increase,0
2020-05-13,IL,state,17,fips_code,negative_increase,15991
2020-05-13,IL,state,17,fips_code,positive_increase,1677
2020-05-13,IL,state,17,fips_code,total_test_results_increase,17668
2020-05-13,IN,state,18,fips_code,positive,25473
2020-05-13,IN,state,18,fips_code,negative,128610
2020-05-13,IN,state,18,fips_code,pending,NA
2020-05-13,IN,state,18,fips_code,hospitalized_currently,1336
2020-05-13,IN,state,18,fips_code,hospitalized_cumulative,4389
2020-05-13,IN,state,18,fips_code,in_icu_currently,481
2020-05-13,IN,state,18,fips_code,in_icu_cumulative,990
2020-05-13,IN,state,18,fips_code,on_ventilator_currently,217
2020-05-13,IN,state,18,fips_code,on_ventilator_cumulative,NA
2020-05-13,IN,state,18,fips_code,recovered,NA
2020-05-13,IN,state,18,fips_code,death,1619
2020-05-13,IN,state,18,fips_code,hospitalized,4389
2020-05-13,IN,state,18,fips_code,total,154083
2020-05-13,IN,state,18,fips_code,total_test_results,154083
2020-05-13,IN,state,18,fips_code,death_increase,41
2020-05-13,IN,state,18,fips_code,hospitalized_increase,4389
2020-05-13,IN,state,18,fips_code,negative_increase,3227
2020-05-13,IN,state,18,fips_code,positive_increase,346
2020-05-13,IN,state,18,fips_code,total_test_results_increase,3573
2020-05-13,KS,state,20,fips_code,positive,7468
2020-05-13,KS,state,20,fips_code,negative,50160
2020-05-13,KS,state,20,fips_code,pending,NA
2020-05-13,KS,state,20,fips_code,hospitalized_currently,NA
2020-05-13,KS,state,20,fips_code,hospitalized_cumulative,704
2020-05-13,KS,state,20,fips_code,in_icu_currently,NA
2020-05-13,KS,state,20,fips_code,in_icu_cumulative,238
2020-05-13,KS,state,20,fips_code,on_ventilator_currently,NA
2020-05-13,KS,state,20,fips_code,on_ventilator_cumulative,108
2020-05-13,KS,state,20,fips_code,recovered,422
2020-05-13,KS,state,20,fips_code,death,164
2020-05-13,KS,state,20,fips_code,hospitalized,704
2020-05-13,KS,state,20,fips_code,total,57628
2020-05-13,KS,state,20,fips_code,total_test_results,57628
2020-05-13,KS,state,20,fips_code,death_increase,6
2020-05-13,KS,state,20,fips_code,hospitalized_increase,44
2020-05-13,KS,state,20,fips_code,negative_increase,3167
2020-05-13,KS,state,20,fips_code,positive_increase,352
2020-05-13,KS,state,20,fips_code,total_test_results_increase,3519
2020-05-13,KY,state,21,fips_code,positive,6853
2020-05-13,KY,state,21,fips_code,negative,103781
2020-05-13,KY,state,21,fips_code,pending,NA
2020-05-13,KY,state,21,fips_code,hospitalized_currently,379
2020-05-13,KY,state,21,fips_code,hospitalized_cumulative,1825
2020-05-13,KY,state,21,fips_code,in_icu_currently,215
2020-05-13,KY,state,21,fips_code,in_icu_cumulative,783
2020-05-13,KY,state,21,fips_code,on_ventilator_currently,NA
2020-05-13,KY,state,21,fips_code,on_ventilator_cumulative,NA
2020-05-13,KY,state,21,fips_code,recovered,2546
2020-05-13,KY,state,21,fips_code,death,321
2020-05-13,KY,state,21,fips_code,hospitalized,1825
2020-05-13,KY,state,21,fips_code,total,110634
2020-05-13,KY,state,21,fips_code,total_test_results,110634
2020-05-13,KY,state,21,fips_code,death_increase,10
2020-05-13,KY,state,21,fips_code,hospitalized_increase,58
2020-05-13,KY,state,21,fips_code,negative_increase,6434
2020-05-13,KY,state,21,fips_code,positive_increase,176
2020-05-13,KY,state,21,fips_code,total_test_results_increase,6610
2020-05-13,LA,state,22,fips_code,positive,32662
2020-05-13,LA,state,22,fips_code,negative,205242
2020-05-13,LA,state,22,fips_code,pending,NA
2020-05-13,LA,state,22,fips_code,hospitalized_currently,1194
2020-05-13,LA,state,22,fips_code,hospitalized_cumulative,NA
2020-05-13,LA,state,22,fips_code,in_icu_currently,NA
2020-05-13,LA,state,22,fips_code,in_icu_cumulative,NA
2020-05-13,LA,state,22,fips_code,on_ventilator_currently,147
2020-05-13,LA,state,22,fips_code,on_ventilator_cumulative,NA
2020-05-13,LA,state,22,fips_code,recovered,22608
2020-05-13,LA,state,22,fips_code,death,2381
2020-05-13,LA,state,22,fips_code,hospitalized,NA
2020-05-13,LA,state,22,fips_code,total,237904
2020-05-13,LA,state,22,fips_code,total_test_results,237904
2020-05-13,LA,state,22,fips_code,death_increase,34
2020-05-13,LA,state,22,fips_code,hospitalized_increase,0
2020-05-13,LA,state,22,fips_code,negative_increase,9280
2020-05-13,LA,state,22,fips_code,positive_increase,612
2020-05-13,LA,state,22,fips_code,total_test_results_increase,9892
2020-05-13,MA,state,25,fips_code,positive,80497
2020-05-13,MA,state,25,fips_code,negative,329535
2020-05-13,MA,state,25,fips_code,pending,NA
2020-05-13,MA,state,25,fips_code,hospitalized_currently,3101
2020-05-13,MA,state,25,fips_code,hospitalized_cumulative,8032
2020-05-13,MA,state,25,fips_code,in_icu_currently,794
2020-05-13,MA,state,25,fips_code,in_icu_cumulative,NA
2020-05-13,MA,state,25,fips_code,on_ventilator_currently,NA
2020-05-13,MA,state,25,fips_code,on_ventilator_cumulative,NA
2020-05-13,MA,state,25,fips_code,recovered,NA
2020-05-13,MA,state,25,fips_code,death,5315
2020-05-13,MA,state,25,fips_code,hospitalized,8032
2020-05-13,MA,state,25,fips_code,total,410032
2020-05-13,MA,state,25,fips_code,total_test_results,410032
2020-05-13,MA,state,25,fips_code,death_increase,174
2020-05-13,MA,state,25,fips_code,hospitalized_increase,190
2020-05-13,MA,state,25,fips_code,negative_increase,7371
2020-05-13,MA,state,25,fips_code,positive_increase,1165
2020-05-13,MA,state,25,fips_code,total_test_results_increase,8536
2020-05-13,MD,state,24,fips_code,positive,34812
2020-05-13,MD,state,24,fips_code,negative,138762
2020-05-13,MD,state,24,fips_code,pending,NA
2020-05-13,MD,state,24,fips_code,hospitalized_currently,1550
2020-05-13,MD,state,24,fips_code,hospitalized_cumulative,6404
2020-05-13,MD,state,24,fips_code,in_icu_currently,572
2020-05-13,MD,state,24,fips_code,in_icu_cumulative,NA
2020-05-13,MD,state,24,fips_code,on_ventilator_currently,NA
2020-05-13,MD,state,24,fips_code,on_ventilator_cumulative,NA
2020-05-13,MD,state,24,fips_code,recovered,2456
2020-05-13,MD,state,24,fips_code,death,1809
2020-05-13,MD,state,24,fips_code,hospitalized,6404
2020-05-13,MD,state,24,fips_code,total,173574
2020-05-13,MD,state,24,fips_code,total_test_results,173574
2020-05-13,MD,state,24,fips_code,death_increase,53
2020-05-13,MD,state,24,fips_code,hospitalized_increase,117
2020-05-13,MD,state,24,fips_code,negative_increase,3320
2020-05-13,MD,state,24,fips_code,positive_increase,751
2020-05-13,MD,state,24,fips_code,total_test_results_increase,4071
2020-05-13,ME,state,23,fips_code,positive,1515
2020-05-13,ME,state,23,fips_code,negative,22092
2020-05-13,ME,state,23,fips_code,pending,NA
2020-05-13,ME,state,23,fips_code,hospitalized_currently,41
2020-05-13,ME,state,23,fips_code,hospitalized_cumulative,204
2020-05-13,ME,state,23,fips_code,in_icu_currently,20
2020-05-13,ME,state,23,fips_code,in_icu_cumulative,NA
2020-05-13,ME,state,23,fips_code,on_ventilator_currently,7
2020-05-13,ME,state,23,fips_code,on_ventilator_cumulative,NA
2020-05-13,ME,state,23,fips_code,recovered,943
2020-05-13,ME,state,23,fips_code,death,66
2020-05-13,ME,state,23,fips_code,hospitalized,204
2020-05-13,ME,state,23,fips_code,total,23607
2020-05-13,ME,state,23,fips_code,total_test_results,23607
2020-05-13,ME,state,23,fips_code,death_increase,1
2020-05-13,ME,state,23,fips_code,hospitalized_increase,2
2020-05-13,ME,state,23,fips_code,negative_increase,0
2020-05-13,ME,state,23,fips_code,positive_increase,38
2020-05-13,ME,state,23,fips_code,total_test_results_increase,38
2020-05-13,MI,state,26,fips_code,positive,48391
2020-05-13,MI,state,26,fips_code,negative,259869
2020-05-13,MI,state,26,fips_code,pending,NA
2020-05-13,MI,state,26,fips_code,hospitalized_currently,1384
2020-05-13,MI,state,26,fips_code,hospitalized_cumulative,NA
2020-05-13,MI,state,26,fips_code,in_icu_currently,693
2020-05-13,MI,state,26,fips_code,in_icu_cumulative,NA
2020-05-13,MI,state,26,fips_code,on_ventilator_currently,525
2020-05-13,MI,state,26,fips_code,on_ventilator_cumulative,NA
2020-05-13,MI,state,26,fips_code,recovered,22686
2020-05-13,MI,state,26,fips_code,death,4714
2020-05-13,MI,state,26,fips_code,hospitalized,NA
2020-05-13,MI,state,26,fips_code,total,308260
2020-05-13,MI,state,26,fips_code,total_test_results,308260
2020-05-13,MI,state,26,fips_code,death_increase,40
2020-05-13,MI,state,26,fips_code,hospitalized_increase,0
2020-05-13,MI,state,26,fips_code,negative_increase,0
2020-05-13,MI,state,26,fips_code,positive_increase,370
2020-05-13,MI,state,26,fips_code,total_test_results_increase,370
2020-05-13,MN,state,27,fips_code,positive,12917
2020-05-13,MN,state,27,fips_code,negative,109118
2020-05-13,MN,state,27,fips_code,pending,NA
2020-05-13,MN,state,27,fips_code,hospitalized_currently,494
2020-05-13,MN,state,27,fips_code,hospitalized_cumulative,1851
2020-05-13,MN,state,27,fips_code,in_icu_currently,199
2020-05-13,MN,state,27,fips_code,in_icu_cumulative,647
2020-05-13,MN,state,27,fips_code,on_ventilator_currently,NA
2020-05-13,MN,state,27,fips_code,on_ventilator_cumulative,NA
2020-05-13,MN,state,27,fips_code,recovered,8149
2020-05-13,MN,state,27,fips_code,death,638
2020-05-13,MN,state,27,fips_code,hospitalized,1851
2020-05-13,MN,state,27,fips_code,total,122035
2020-05-13,MN,state,27,fips_code,total_test_results,122035
2020-05-13,MN,state,27,fips_code,death_increase,24
2020-05-13,MN,state,27,fips_code,hospitalized_increase,52
2020-05-13,MN,state,27,fips_code,negative_increase,778
2020-05-13,MN,state,27,fips_code,positive_increase,423
2020-05-13,MN,state,27,fips_code,total_test_results_increase,1201
